Season,SeasonStartYear,GameDate,GameId,GameState,Round,SeriesMatchup,SeriesGame,TeamAbbrev,TeamName,TeamCountry,IsHomeTeam,OpponentAbbrev,OpponentName,OpponentCountry,TeamPim,OpponentPim,TotalGamePim,PimSource
1990-1991,1990,1991-04-22,1990030243,OFF,2,4,3,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,12,28,40,playerByGameStats sum
1990-1991,1990,1991-04-23,1990030214,OFF,2,1,4,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,18,31,49,playerByGameStats sum
1990-1991,1990,1991-04-23,1990030214,OFF,2,1,4,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,31,18,49,playerByGameStats sum
1990-1991,1990,1991-04-24,1990030244,OFF,2,4,4,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,25,21,46,playerByGameStats sum
1990-1991,1990,1991-04-24,1990030244,OFF,2,4,4,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,21,25,46,playerByGameStats sum
1990-1991,1990,1991-04-25,1990030215,OFF,2,1,5,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,42,64,106,playerByGameStats sum
1990-1991,1990,1991-04-25,1990030215,OFF,2,1,5,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,64,42,106,playerByGameStats sum
1990-1991,1990,1991-04-26,1990030245,OFF,2,4,5,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,33,42,75,playerByGameStats sum
1990-1991,1990,1991-04-26,1990030245,OFF,2,4,5,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,42,33,75,playerByGameStats sum
1990-1991,1990,1991-04-27,1990030216,OFF,2,1,6,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,12,4,16,playerByGameStats sum
1990-1991,1990,1991-04-27,1990030216,OFF,2,1,6,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,4,12,16,playerByGameStats sum
1990-1991,1990,1991-04-28,1990030246,OFF,2,4,6,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,16,16,32,playerByGameStats sum
1990-1991,1990,1991-04-28,1990030246,OFF,2,4,6,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,16,16,32,playerByGameStats sum
1990-1991,1990,1991-04-29,1990030217,OFF,2,1,7,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,20,18,38,playerByGameStats sum
1990-1991,1990,1991-04-29,1990030217,OFF,2,1,7,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,18,20,38,playerByGameStats sum
1990-1991,1990,1991-05-02,1990030321,OFF,3,2,1,MNS,Minnesota North Stars,USA,False,EDM,Edmonton Oilers,Canada,8,12,20,playerByGameStats sum
1990-1991,1990,1991-05-02,1990030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,True,MNS,Minnesota North Stars,USA,12,8,20,playerByGameStats sum
1990-1991,1990,1991-05-04,1990030322,OFF,3,2,2,MNS,Minnesota North Stars,USA,False,EDM,Edmonton Oilers,Canada,38,25,63,playerByGameStats sum
1990-1991,1990,1991-05-04,1990030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,True,MNS,Minnesota North Stars,USA,25,38,63,playerByGameStats sum
1990-1991,1990,1991-05-06,1990030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,False,MNS,Minnesota North Stars,USA,14,12,26,playerByGameStats sum
1990-1991,1990,1991-05-06,1990030323,OFF,3,2,3,MNS,Minnesota North Stars,USA,True,EDM,Edmonton Oilers,Canada,12,14,26,playerByGameStats sum
1990-1991,1990,1991-05-08,1990030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,False,MNS,Minnesota North Stars,USA,49,33,82,playerByGameStats sum
1990-1991,1990,1991-05-08,1990030324,OFF,3,2,4,MNS,Minnesota North Stars,USA,True,EDM,Edmonton Oilers,Canada,33,49,82,playerByGameStats sum
1990-1991,1990,1991-05-10,1990030325,OFF,3,2,5,MNS,Minnesota North Stars,USA,False,EDM,Edmonton Oilers,Canada,24,38,62,playerByGameStats sum
1990-1991,1990,1991-05-10,1990030325,OFF,3,2,5,EDM,Edmonton Oilers,Canada,True,MNS,Minnesota North Stars,USA,38,24,62,playerByGameStats sum
1991-1992,1991,1992-04-18,1991030181,OFF,1,8,1,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,22,14,36,playerByGameStats sum
1991-1992,1991,1992-04-18,1991030181,OFF,1,8,1,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,14,22,36,playerByGameStats sum
1991-1992,1991,1992-04-19,1991030111,OFF,1,1,1,HFD,Hartford Whalers,USA,False,MTL,Montréal Canadiens,Canada,14,12,26,playerByGameStats sum
1991-1992,1991,1992-04-19,1991030111,OFF,1,1,1,MTL,Montréal Canadiens,Canada,True,HFD,Hartford Whalers,USA,12,14,26,playerByGameStats sum
1991-1992,1991,1992-04-20,1991030182,OFF,1,8,2,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,90,77,167,playerByGameStats sum
1991-1992,1991,1992-04-20,1991030182,OFF,1,8,2,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,77,90,167,playerByGameStats sum
1991-1992,1991,1992-04-21,1991030112,OFF,1,1,2,HFD,Hartford Whalers,USA,False,MTL,Montréal Canadiens,Canada,29,23,52,playerByGameStats sum
1991-1992,1991,1992-04-21,1991030112,OFF,1,1,2,MTL,Montréal Canadiens,Canada,True,HFD,Hartford Whalers,USA,23,29,52,playerByGameStats sum
1991-1992,1991,1992-04-22,1991030183,OFF,1,8,3,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,16,10,26,playerByGameStats sum
1991-1992,1991,1992-04-22,1991030183,OFF,1,8,3,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,10,16,26,playerByGameStats sum
1991-1992,1991,1992-04-23,1991030113,OFF,1,1,3,MTL,Montréal Canadiens,Canada,False,HFD,Hartford Whalers,USA,23,27,50,playerByGameStats sum
1991-1992,1991,1992-04-23,1991030113,OFF,1,1,3,HFD,Hartford Whalers,USA,True,MTL,Montréal Canadiens,Canada,27,23,50,playerByGameStats sum
1991-1992,1991,1992-04-24,1991030184,OFF,1,8,4,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,12,14,26,playerByGameStats sum
1991-1992,1991,1992-04-24,1991030184,OFF,1,8,4,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,14,12,26,playerByGameStats sum
1991-1992,1991,1992-04-25,1991030114,OFF,1,1,4,MTL,Montréal Canadiens,Canada,False,HFD,Hartford Whalers,USA,40,22,62,playerByGameStats sum
1991-1992,1991,1992-04-25,1991030114,OFF,1,1,4,HFD,Hartford Whalers,USA,True,MTL,Montréal Canadiens,Canada,22,40,62,playerByGameStats sum
1991-1992,1991,1992-04-26,1991030185,OFF,1,8,5,EDM,Edmonton Oilers,Canada,False,LAK,Los Angeles Kings,USA,18,16,34,playerByGameStats sum
1991-1992,1991,1992-04-26,1991030185,OFF,1,8,5,LAK,Los Angeles Kings,USA,True,EDM,Edmonton Oilers,Canada,16,18,34,playerByGameStats sum
1991-1992,1991,1992-04-27,1991030115,OFF,1,1,5,HFD,Hartford Whalers,USA,False,MTL,Montréal Canadiens,Canada,31,39,70,playerByGameStats sum
1991-1992,1991,1992-04-27,1991030115,OFF,1,1,5,MTL,Montréal Canadiens,Canada,True,HFD,Hartford Whalers,USA,39,31,70,playerByGameStats sum
1991-1992,1991,1992-04-28,1991030186,OFF,1,8,6,LAK,Los Angeles Kings,USA,False,EDM,Edmonton Oilers,Canada,16,8,24,playerByGameStats sum
1991-1992,1991,1992-04-28,1991030186,OFF,1,8,6,EDM,Edmonton Oilers,Canada,True,LAK,Los Angeles Kings,USA,8,16,24,playerByGameStats sum
1991-1992,1991,1992-04-29,1991030116,OFF,1,1,6,MTL,Montréal Canadiens,Canada,False,HFD,Hartford Whalers,USA,23,16,39,playerByGameStats sum
1991-1992,1991,1992-04-29,1991030116,OFF,1,1,6,HFD,Hartford Whalers,USA,True,MTL,Montréal Canadiens,Canada,16,23,39,playerByGameStats sum
1991-1992,1991,1992-05-01,1991030117,OFF,1,1,7,HFD,Hartford Whalers,USA,False,MTL,Montréal Canadiens,Canada,8,8,16,playerByGameStats sum
1991-1992,1991,1992-05-01,1991030117,OFF,1,1,7,MTL,Montréal Canadiens,Canada,True,HFD,Hartford Whalers,USA,8,8,16,playerByGameStats sum
1991-1992,1991,1992-05-03,1991030211,OFF,2,1,1,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,10,6,16,playerByGameStats sum
1991-1992,1991,1992-05-03,1991030211,OFF,2,1,1,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,6,10,16,playerByGameStats sum
1991-1992,1991,1992-05-05,1991030212,OFF,2,1,2,BOS,Boston Bruins,USA,False,MTL,Montréal Canadiens,Canada,10,8,18,playerByGameStats sum
1991-1992,1991,1992-05-05,1991030212,OFF,2,1,2,MTL,Montréal Canadiens,Canada,True,BOS,Boston Bruins,USA,8,10,18,playerByGameStats sum
1991-1992,1991,1992-05-07,1991030213,OFF,2,1,3,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,12,14,26,playerByGameStats sum
1991-1992,1991,1992-05-07,1991030213,OFF,2,1,3,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,14,12,26,playerByGameStats sum
1991-1992,1991,1992-05-09,1991030214,OFF,2,1,4,MTL,Montréal Canadiens,Canada,False,BOS,Boston Bruins,USA,14,12,26,playerByGameStats sum
1991-1992,1991,1992-05-09,1991030214,OFF,2,1,4,BOS,Boston Bruins,USA,True,MTL,Montréal Canadiens,Canada,12,14,26,playerByGameStats sum
1991-1992,1991,1992-05-16,1991030321,OFF,3,2,1,EDM,Edmonton Oilers,Canada,False,CHI,Chicago Blackhawks,USA,8,10,18,playerByGameStats sum
1991-1992,1991,1992-05-16,1991030321,OFF,3,2,1,CHI,Chicago Blackhawks,USA,True,EDM,Edmonton Oilers,Canada,10,8,18,playerByGameStats sum
1991-1992,1991,1992-05-18,1991030322,OFF,3,2,2,EDM,Edmonton Oilers,Canada,False,CHI,Chicago Blackhawks,USA,38,18,56,playerByGameStats sum
1991-1992,1991,1992-05-18,1991030322,OFF,3,2,2,CHI,Chicago Blackhawks,USA,True,EDM,Edmonton Oilers,Canada,18,38,56,playerByGameStats sum
1991-1992,1991,1992-05-20,1991030323,OFF,3,2,3,CHI,Chicago Blackhawks,USA,False,EDM,Edmonton Oilers,Canada,31,18,49,playerByGameStats sum
1991-1992,1991,1992-05-20,1991030323,OFF,3,2,3,EDM,Edmonton Oilers,Canada,True,CHI,Chicago Blackhawks,USA,18,31,49,playerByGameStats sum
1991-1992,1991,1992-05-22,1991030324,OFF,3,2,4,CHI,Chicago Blackhawks,USA,False,EDM,Edmonton Oilers,Canada,20,15,35,playerByGameStats sum
1991-1992,1991,1992-05-22,1991030324,OFF,3,2,4,EDM,Edmonton Oilers,Canada,True,CHI,Chicago Blackhawks,USA,15,20,35,playerByGameStats sum
1992-1993,1992,1993-04-18,1992030181,OFF,1,8,1,LAK,Los Angeles Kings,USA,False,CGY,Calgary Flames,Canada,20,51,71,playerByGameStats sum
1992-1993,1992,1993-04-18,1992030181,OFF,1,8,1,CGY,Calgary Flames,Canada,True,LAK,Los Angeles Kings,USA,51,20,71,playerByGameStats sum
1992-1993,1992,1993-04-19,1992030161,OFF,1,6,1,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,29,14,43,playerByGameStats sum
1992-1993,1992,1993-04-19,1992030161,OFF,1,6,1,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,14,29,43,playerByGameStats sum
1992-1993,1992,1993-04-21,1992030162,OFF,1,6,2,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,64,62,126,playerByGameStats sum
1992-1993,1992,1993-04-21,1992030162,OFF,1,6,2,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,62,64,126,playerByGameStats sum
1992-1993,1992,1993-04-21,1992030182,OFF,1,8,2,LAK,Los Angeles Kings,USA,False,CGY,Calgary Flames,Canada,53,58,111,playerByGameStats sum
1992-1993,1992,1993-04-21,1992030182,OFF,1,8,2,CGY,Calgary Flames,Canada,True,LAK,Los Angeles Kings,USA,58,53,111,playerByGameStats sum
1992-1993,1992,1993-04-23,1992030163,OFF,1,6,3,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,18,12,30,playerByGameStats sum
1992-1993,1992,1993-04-23,1992030163,OFF,1,6,3,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,12,18,30,playerByGameStats sum
1992-1993,1992,1993-04-23,1992030183,OFF,1,8,3,CGY,Calgary Flames,Canada,False,LAK,Los Angeles Kings,USA,14,16,30,playerByGameStats sum
1992-1993,1992,1993-04-23,1992030183,OFF,1,8,3,LAK,Los Angeles Kings,USA,True,CGY,Calgary Flames,Canada,16,14,30,playerByGameStats sum
1992-1993,1992,1993-04-25,1992030164,OFF,1,6,4,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,36,10,46,playerByGameStats sum
1992-1993,1992,1993-04-25,1992030164,OFF,1,6,4,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,10,36,46,playerByGameStats sum
1992-1993,1992,1993-04-25,1992030184,OFF,1,8,4,CGY,Calgary Flames,Canada,False,LAK,Los Angeles Kings,USA,35,22,57,playerByGameStats sum
1992-1993,1992,1993-04-25,1992030184,OFF,1,8,4,LAK,Los Angeles Kings,USA,True,CGY,Calgary Flames,Canada,22,35,57,playerByGameStats sum
1992-1993,1992,1993-04-27,1992030165,OFF,1,6,5,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,8,8,16,playerByGameStats sum
1992-1993,1992,1993-04-27,1992030165,OFF,1,6,5,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,8,8,16,playerByGameStats sum
1992-1993,1992,1993-04-27,1992030185,OFF,1,8,5,LAK,Los Angeles Kings,USA,False,CGY,Calgary Flames,Canada,12,8,20,playerByGameStats sum
1992-1993,1992,1993-04-27,1992030185,OFF,1,8,5,CGY,Calgary Flames,Canada,True,LAK,Los Angeles Kings,USA,8,12,20,playerByGameStats sum
1992-1993,1992,1993-04-29,1992030166,OFF,1,6,6,DET,Detroit Red Wings,USA,False,TOR,Toronto Maple Leafs,Canada,21,23,44,playerByGameStats sum
1992-1993,1992,1993-04-29,1992030166,OFF,1,6,6,TOR,Toronto Maple Leafs,Canada,True,DET,Detroit Red Wings,USA,23,21,44,playerByGameStats sum
1992-1993,1992,1993-04-29,1992030186,OFF,1,8,6,CGY,Calgary Flames,Canada,False,LAK,Los Angeles Kings,USA,47,16,63,playerByGameStats sum
1992-1993,1992,1993-04-29,1992030186,OFF,1,8,6,LAK,Los Angeles Kings,USA,True,CGY,Calgary Flames,Canada,16,47,63,playerByGameStats sum
1992-1993,1992,1993-05-01,1992030167,OFF,1,6,7,TOR,Toronto Maple Leafs,Canada,False,DET,Detroit Red Wings,USA,0,2,2,playerByGameStats sum
1992-1993,1992,1993-05-01,1992030167,OFF,1,6,7,DET,Detroit Red Wings,USA,True,TOR,Toronto Maple Leafs,Canada,2,0,2,playerByGameStats sum
1992-1993,1992,1993-05-02,1992030211,OFF,2,1,1,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,6,12,18,playerByGameStats sum
1992-1993,1992,1993-05-02,1992030211,OFF,2,1,1,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,12,6,18,playerByGameStats sum
1992-1993,1992,1993-05-02,1992030241,OFF,2,4,1,LAK,Los Angeles Kings,USA,False,VAN,Vancouver Canucks,Canada,10,12,22,playerByGameStats sum
1992-1993,1992,1993-05-02,1992030241,OFF,2,4,1,VAN,Vancouver Canucks,Canada,True,LAK,Los Angeles Kings,USA,12,10,22,playerByGameStats sum
1992-1993,1992,1993-05-03,1992030231,OFF,2,3,1,STL,St. Louis Blues,USA,False,TOR,Toronto Maple Leafs,Canada,18,27,45,playerByGameStats sum
1992-1993,1992,1993-05-03,1992030231,OFF,2,3,1,TOR,Toronto Maple Leafs,Canada,True,STL,St. Louis Blues,USA,27,18,45,playerByGameStats sum
1992-1993,1992,1993-05-04,1992030212,OFF,2,1,2,BUF,Buffalo Sabres,USA,False,MTL,Montréal Canadiens,Canada,10,11,21,playerByGameStats sum
1992-1993,1992,1993-05-04,1992030212,OFF,2,1,2,MTL,Montréal Canadiens,Canada,True,BUF,Buffalo Sabres,USA,11,10,21,playerByGameStats sum
1992-1993,1992,1993-05-05,1992030232,OFF,2,3,2,STL,St. Louis Blues,USA,False,TOR,Toronto Maple Leafs,Canada,14,10,24,playerByGameStats sum
1992-1993,1992,1993-05-05,1992030232,OFF,2,3,2,TOR,Toronto Maple Leafs,Canada,True,STL,St. Louis Blues,USA,10,14,24,playerByGameStats sum
1992-1993,1992,1993-05-05,1992030242,OFF,2,4,2,LAK,Los Angeles Kings,USA,False,VAN,Vancouver Canucks,Canada,10,20,30,playerByGameStats sum
1992-1993,1992,1993-05-05,1992030242,OFF,2,4,2,VAN,Vancouver Canucks,Canada,True,LAK,Los Angeles Kings,USA,20,10,30,playerByGameStats sum
1992-1993,1992,1993-05-06,1992030213,OFF,2,1,3,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,16,16,32,playerByGameStats sum
1992-1993,1992,1993-05-06,1992030213,OFF,2,1,3,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,16,16,32,playerByGameStats sum
1992-1993,1992,1993-05-07,1992030233,OFF,2,3,3,TOR,Toronto Maple Leafs,Canada,False,STL,St. Louis Blues,USA,8,8,16,playerByGameStats sum
1992-1993,1992,1993-05-07,1992030233,OFF,2,3,3,STL,St. Louis Blues,USA,True,TOR,Toronto Maple Leafs,Canada,8,8,16,playerByGameStats sum
1992-1993,1992,1993-05-07,1992030243,OFF,2,4,3,VAN,Vancouver Canucks,Canada,False,LAK,Los Angeles Kings,USA,24,20,44,playerByGameStats sum
1992-1993,1992,1993-05-07,1992030243,OFF,2,4,3,LAK,Los Angeles Kings,USA,True,VAN,Vancouver Canucks,Canada,20,24,44,playerByGameStats sum
1992-1993,1992,1993-05-08,1992030214,OFF,2,1,4,MTL,Montréal Canadiens,Canada,False,BUF,Buffalo Sabres,USA,18,24,42,playerByGameStats sum
1992-1993,1992,1993-05-08,1992030214,OFF,2,1,4,BUF,Buffalo Sabres,USA,True,MTL,Montréal Canadiens,Canada,24,18,42,playerByGameStats sum
1992-1993,1992,1993-05-09,1992030234,OFF,2,3,4,TOR,Toronto Maple Leafs,Canada,False,STL,St. Louis Blues,USA,30,42,72,playerByGameStats sum
1992-1993,1992,1993-05-09,1992030234,OFF,2,3,4,STL,St. Louis Blues,USA,True,TOR,Toronto Maple Leafs,Canada,42,30,72,playerByGameStats sum
1992-1993,1992,1993-05-09,1992030244,OFF,2,4,4,VAN,Vancouver Canucks,Canada,False,LAK,Los Angeles Kings,USA,40,22,62,playerByGameStats sum
1992-1993,1992,1993-05-09,1992030244,OFF,2,4,4,LAK,Los Angeles Kings,USA,True,VAN,Vancouver Canucks,Canada,22,40,62,playerByGameStats sum
1992-1993,1992,1993-05-11,1992030235,OFF,2,3,5,STL,St. Louis Blues,USA,False,TOR,Toronto Maple Leafs,Canada,16,12,28,playerByGameStats sum
1992-1993,1992,1993-05-11,1992030235,OFF,2,3,5,TOR,Toronto Maple Leafs,Canada,True,STL,St. Louis Blues,USA,12,16,28,playerByGameStats sum
1992-1993,1992,1993-05-11,1992030245,OFF,2,4,5,LAK,Los Angeles Kings,USA,False,VAN,Vancouver Canucks,Canada,24,20,44,playerByGameStats sum
1992-1993,1992,1993-05-11,1992030245,OFF,2,4,5,VAN,Vancouver Canucks,Canada,True,LAK,Los Angeles Kings,USA,20,24,44,playerByGameStats sum
1992-1993,1992,1993-05-13,1992030236,OFF,2,3,6,TOR,Toronto Maple Leafs,Canada,False,STL,St. Louis Blues,USA,8,12,20,playerByGameStats sum
1992-1993,1992,1993-05-13,1992030236,OFF,2,3,6,STL,St. Louis Blues,USA,True,TOR,Toronto Maple Leafs,Canada,12,8,20,playerByGameStats sum
1992-1993,1992,1993-05-13,1992030246,OFF,2,4,6,VAN,Vancouver Canucks,Canada,False,LAK,Los Angeles Kings,USA,8,6,14,playerByGameStats sum
1992-1993,1992,1993-05-13,1992030246,OFF,2,4,6,LAK,Los Angeles Kings,USA,True,VAN,Vancouver Canucks,Canada,6,8,14,playerByGameStats sum
1992-1993,1992,1993-05-15,1992030237,OFF,2,3,7,STL,St. Louis Blues,USA,False,TOR,Toronto Maple Leafs,Canada,15,15,30,playerByGameStats sum
1992-1993,1992,1993-05-15,1992030237,OFF,2,3,7,TOR,Toronto Maple Leafs,Canada,True,STL,St. Louis Blues,USA,15,15,30,playerByGameStats sum
1992-1993,1992,1993-05-16,1992030311,OFF,3,1,1,NYI,New York Islanders,USA,False,MTL,Montréal Canadiens,Canada,40,34,74,playerByGameStats sum
1992-1993,1992,1993-05-16,1992030311,OFF,3,1,1,MTL,Montréal Canadiens,Canada,True,NYI,New York Islanders,USA,34,40,74,playerByGameStats sum
1992-1993,1992,1993-05-17,1992030321,OFF,3,2,1,LAK,Los Angeles Kings,USA,False,TOR,Toronto Maple Leafs,Canada,35,42,77,playerByGameStats sum
1992-1993,1992,1993-05-17,1992030321,OFF,3,2,1,TOR,Toronto Maple Leafs,Canada,True,LAK,Los Angeles Kings,USA,42,35,77,playerByGameStats sum
1992-1993,1992,1993-05-18,1992030312,OFF,3,1,2,NYI,New York Islanders,USA,False,MTL,Montréal Canadiens,Canada,14,14,28,playerByGameStats sum
1992-1993,1992,1993-05-18,1992030312,OFF,3,1,2,MTL,Montréal Canadiens,Canada,True,NYI,New York Islanders,USA,14,14,28,playerByGameStats sum
1992-1993,1992,1993-05-19,1992030322,OFF,3,2,2,LAK,Los Angeles Kings,USA,False,TOR,Toronto Maple Leafs,Canada,14,20,34,playerByGameStats sum
1992-1993,1992,1993-05-19,1992030322,OFF,3,2,2,TOR,Toronto Maple Leafs,Canada,True,LAK,Los Angeles Kings,USA,20,14,34,playerByGameStats sum
1992-1993,1992,1993-05-20,1992030313,OFF,3,1,3,MTL,Montréal Canadiens,Canada,False,NYI,New York Islanders,USA,14,10,24,playerByGameStats sum
1992-1993,1992,1993-05-20,1992030313,OFF,3,1,3,NYI,New York Islanders,USA,True,MTL,Montréal Canadiens,Canada,10,14,24,playerByGameStats sum
1992-1993,1992,1993-05-21,1992030323,OFF,3,2,3,TOR,Toronto Maple Leafs,Canada,False,LAK,Los Angeles Kings,USA,53,24,77,playerByGameStats sum
1992-1993,1992,1993-05-21,1992030323,OFF,3,2,3,LAK,Los Angeles Kings,USA,True,TOR,Toronto Maple Leafs,Canada,24,53,77,playerByGameStats sum
1992-1993,1992,1993-05-22,1992030314,OFF,3,1,4,MTL,Montréal Canadiens,Canada,False,NYI,New York Islanders,USA,8,10,18,playerByGameStats sum
1992-1993,1992,1993-05-22,1992030314,OFF,3,1,4,NYI,New York Islanders,USA,True,MTL,Montréal Canadiens,Canada,10,8,18,playerByGameStats sum
1992-1993,1992,1993-05-23,1992030324,OFF,3,2,4,TOR,Toronto Maple Leafs,Canada,False,LAK,Los Angeles Kings,USA,14,16,30,playerByGameStats sum
1992-1993,1992,1993-05-23,1992030324,OFF,3,2,4,LAK,Los Angeles Kings,USA,True,TOR,Toronto Maple Leafs,Canada,16,14,30,playerByGameStats sum
1992-1993,1992,1993-05-24,1992030315,OFF,3,1,5,NYI,New York Islanders,USA,False,MTL,Montréal Canadiens,Canada,8,6,14,playerByGameStats sum
1992-1993,1992,1993-05-24,1992030315,OFF,3,1,5,MTL,Montréal Canadiens,Canada,True,NYI,New York Islanders,USA,6,8,14,playerByGameStats sum
1992-1993,1992,1993-05-25,1992030325,OFF,3,2,5,LAK,Los Angeles Kings,USA,False,TOR,Toronto Maple Leafs,Canada,14,10,24,playerByGameStats sum
1992-1993,1992,1993-05-25,1992030325,OFF,3,2,5,TOR,Toronto Maple Leafs,Canada,True,LAK,Los Angeles Kings,USA,10,14,24,playerByGameStats sum
1992-1993,1992,1993-05-27,1992030326,OFF,3,2,6,TOR,Toronto Maple Leafs,Canada,False,LAK,Los Angeles Kings,USA,14,12,26,playerByGameStats sum
1992-1993,1992,1993-05-27,1992030326,OFF,3,2,6,LAK,Los Angeles Kings,USA,True,TOR,Toronto Maple Leafs,Canada,12,14,26,playerByGameStats sum
1992-1993,1992,1993-05-29,1992030327,OFF,3,2,7,LAK,Los Angeles Kings,USA,False,TOR,Toronto Maple Leafs,Canada,8,4,12,playerByGameStats sum
1992-1993,1992,1993-05-29,1992030327,OFF,3,2,7,TOR,Toronto Maple Leafs,Canada,True,LAK,Los Angeles Kings,USA,4,8,12,playerByGameStats sum
1992-1993,1992,1993-06-01,1992030411,OFF,4,1,1,LAK,Los Angeles Kings,USA,False,MTL,Montréal Canadiens,Canada,16,18,34,playerByGameStats sum
1992-1993,1992,1993-06-01,1992030411,OFF,4,1,1,MTL,Montréal Canadiens,Canada,True,LAK,Los Angeles Kings,USA,18,16,34,playerByGameStats sum
1992-1993,1992,1993-06-03,1992030412,OFF,4,1,2,LAK,Los Angeles Kings,USA,False,MTL,Montréal Canadiens,Canada,32,22,54,playerByGameStats sum
1992-1993,1992,1993-06-03,1992030412,OFF,4,1,2,MTL,Montréal Canadiens,Canada,True,LAK,Los Angeles Kings,USA,22,32,54,playerByGameStats sum
1992-1993,1992,1993-06-05,1992030413,OFF,4,1,3,MTL,Montréal Canadiens,Canada,False,LAK,Los Angeles Kings,USA,12,10,22,playerByGameStats sum
1992-1993,1992,1993-06-05,1992030413,OFF,4,1,3,LAK,Los Angeles Kings,USA,True,MTL,Montréal Canadiens,Canada,10,12,22,playerByGameStats sum
1992-1993,1992,1993-06-07,1992030414,OFF,4,1,4,MTL,Montréal Canadiens,Canada,False,LAK,Los Angeles Kings,USA,14,24,38,playerByGameStats sum
1992-1993,1992,1993-06-07,1992030414,OFF,4,1,4,LAK,Los Angeles Kings,USA,True,MTL,Montréal Canadiens,Canada,24,14,38,playerByGameStats sum
1992-1993,1992,1993-06-09,1992030415,OFF,4,1,5,LAK,Los Angeles Kings,USA,False,MTL,Montréal Canadiens,Canada,8,10,18,playerByGameStats sum
1992-1993,1992,1993-06-09,1992030415,OFF,4,1,5,MTL,Montréal Canadiens,Canada,True,LAK,Los Angeles Kings,USA,10,8,18,playerByGameStats sum
